text,label
"Dear customer, temporarily disabled is required to prevent deactivation. Visit http://secure-update-info.com",phishing
"Dear customer, suspended is required to prevent termination. Visit http://secure-update-info.com",phishing
"Hi George, your consultation is at 01:06 AM. See you soon!",safe
You have been nominated to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Your bank account has been locked. Please verify at https://verify-account-login.com,phishing
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Your invoice for subscription is ready. Total: $75.78.,safe
You have been chosen to receive a reward. Claim here: http://bit.ly/FpcGFx,phishing
Thank you for your payment to Amazon.,safe
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://bit.ly/olGQyF",phishing
Thank you for your payment to Uber.,safe
"Dear customer, locked is required to prevent termination. Visit https://verify-account-login.com",phishing
Your invoice for delivery is ready. Total: $89.08.,safe
Thank you for your payment to Spotify.,safe
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://secure-update-info.com",phishing
You have been nominated to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
You have been selected to receive a $1000 gift card. Claim here: http://bit.ly/DUaXEG,phishing
Your invoice for appointment is ready. Total: $47.64.,safe
Your invoice for delivery is ready. Total: $47.09.,safe
Your subscription is confirmed for 12:21 AM.,safe
Reminder: Your order is scheduled at 04:40 PM.,safe
"Dear customer, suspended is required to prevent termination. Visit http://secure-update-info.com",phishing
Your bank account has been temporarily disabled. Confirm your identity at https://verify-account-login.com,phishing
Your order is confirmed for 11:45 PM.,safe
Your bank account has been suspended. Please verify at http://secure-update-info.com,phishing
Security Alert: multiple failed logins. Act now: http://bit.ly/iYbUbZ,phishing
"Dear customer, suspended is required to prevent loss of access. Visit http://bit.ly/zCZqBw",phishing
You have been nominated to receive a reward. Claim here: http://secure-update-info.com,phishing
Reminder: Your subscription is scheduled at 02:13 AM.,safe
Your delivery has been shipped. Track it here: https://tracking.thompson.com/track?id=qlIiwb,safe
Reminder: Your order is scheduled at 02:09 PM.,safe
You have been selected to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Your appointment is confirmed for 09:04 AM.,safe
Your PayPal account has been temporarily disabled. Please verify at http://bit.ly/vUtvWl,phishing
"Hi Victoria, your consultation is at 09:43 PM. See you soon!",safe
"Hi Katherine, your gym session is at 03:52 AM. See you soon!",safe
"Dear customer, temporarily disabled is required to prevent termination. Visit http://bit.ly/sMzlBT",phishing
Reminder: Your subscription is scheduled at 06:25 PM.,safe
You have been selected to receive a reward. Claim here: https://verify-account-login.com,phishing
Your bank account has been flagged. Confirm your identity at http://secure-update-info.com,phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/irIoSG,phishing
Reminder: Your appointment is scheduled at 09:24 PM.,safe
You have been chosen to receive a prize. Claim here: https://verify-account-login.com,phishing
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
Your order has been shipped. Track it here: https://tracking.garcia.info/track?id=XaFAfx,safe
"Dear customer, flagged is required to prevent termination. Visit http://secure-update-info.com",phishing
Your account has been locked. Confirm your identity at https://verify-account-login.com,phishing
Your account has been suspended. Please verify at https://verify-account-login.com,phishing
"Dear customer, flagged is required to prevent loss of access. Visit http://bit.ly/YQRgLI",phishing
You have been nominated to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Thank you for your payment to Netflix.,safe
"Dear customer, suspended is required to prevent loss of access. Visit http://bit.ly/TmLUGv",phishing
Reminder: Your order is scheduled at 09:54 AM.,safe
You have been selected to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://bit.ly/JQhDqr",phishing
Your invoice for delivery is ready. Total: $65.95.,safe
Your invoice for order is ready. Total: $38.10.,safe
"Dear customer, suspended is required to prevent termination. Visit https://verify-account-login.com",phishing
You have been nominated to receive a reward. Claim here: http://bit.ly/PYVLQQ,phishing
"Dear customer, suspended is required to prevent termination. Visit http://secure-update-info.com",phishing
Your order is confirmed for 03:25 PM.,safe
"Dear customer, flagged is required to prevent termination. Visit http://secure-update-info.com",phishing
Your Apple ID has been suspended. Confirm your identity at https://verify-account-login.com,phishing
Your Apple ID has been locked. Login to continue at http://secure-update-info.com,phishing
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
Thank you for your payment to Amazon.,safe
Your invoice for appointment is ready. Total: $20.58.,safe
Your delivery has been shipped. Track it here: https://tracking.lee-marks.com/track?id=ICATxR,safe
Security Alert: unusual activity detected. Act now: http://bit.ly/aXidSy,phishing
Reminder: Your delivery is scheduled at 10:13 PM.,safe
"Dear customer, flagged is required to prevent termination. Visit https://verify-account-login.com",phishing
Your PayPal account has been flagged. Please verify at http://bit.ly/QCtNcr,phishing
Your invoice for delivery is ready. Total: $69.57.,safe
Your appointment is confirmed for 01:37 PM.,safe
Your appointment is confirmed for 05:48 AM.,safe
Security Alert: unusual activity detected. Act now: http://bit.ly/gOwCDy,phishing
Your delivery is confirmed for 05:54 AM.,safe
Thank you for your payment to Netflix.,safe
Your subscription is confirmed for 11:02 PM.,safe
Your invoice for subscription is ready. Total: $17.44.,safe
Your order has been shipped. Track it here: https://tracking.curtis.net/track?id=GGPfEG,safe
You have been selected to receive a prize. Claim here: http://secure-update-info.com,phishing
"Dear customer, locked is required to prevent termination. Visit http://bit.ly/SfzvxZ",phishing
Your Apple ID has been locked. Login to continue at https://verify-account-login.com,phishing
Your order has been shipped. Track it here: https://tracking.carter-carey.com/track?id=lKQxNj,safe
Your invoice for order is ready. Total: $52.28.,safe
Thank you for your payment to Netflix.,safe
Reminder: Your delivery is scheduled at 01:34 AM.,safe
"Dear customer, suspended is required to prevent deactivation. Visit http://bit.ly/OhxmpJ",phishing
You have been selected to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
"Dear customer, flagged is required to prevent termination. Visit http://secure-update-info.com",phishing
Your order is confirmed for 03:39 AM.,safe
Security Alert: unusual activity detected. Act now: http://bit.ly/qLIEsi,phishing
Your invoice for subscription is ready. Total: $50.83.,safe
Reminder: Your order is scheduled at 05:02 PM.,safe
You have been selected to receive a reward. Claim here: http://secure-update-info.com,phishing
Your subscription is confirmed for 09:24 AM.,safe
"Hi Christina, your gym session is at 02:36 AM. See you soon!",safe
You have been selected to receive a prize. Claim here: http://bit.ly/ALxtgj,phishing
"Hi Andrew, your gym session is at 11:56 AM. See you soon!",safe
"Dear customer, flagged is required to prevent deactivation. Visit https://verify-account-login.com",phishing
Reminder: Your order is scheduled at 12:37 AM.,safe
"Dear customer, locked is required to prevent deactivation. Visit https://verify-account-login.com",phishing
You have been chosen to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
Your invoice for appointment is ready. Total: $81.84.,safe
You have been nominated to receive a reward. Claim here: https://verify-account-login.com,phishing
You have been nominated to receive a prize. Claim here: http://secure-update-info.com,phishing
"Dear customer, temporarily disabled is required to prevent loss of access. Visit http://secure-update-info.com",phishing
"Dear customer, locked is required to prevent loss of access. Visit http://secure-update-info.com",phishing
You have been nominated to receive a free iPhone. Claim here: https://verify-account-login.com,phishing
"Hi Michael, your doctor appointment is at 08:49 AM. See you soon!",safe
Your invoice for appointment is ready. Total: $48.04.,safe
You have been nominated to receive a prize. Claim here: http://secure-update-info.com,phishing
Security Alert: multiple failed logins. Act now: http://secure-update-info.com,phishing
Your Apple ID has been temporarily disabled. Login to continue at http://bit.ly/HLHUJF,phishing
"Dear customer, flagged is required to prevent loss of access. Visit http://bit.ly/lbTbVr",phishing
Your invoice for order is ready. Total: $55.76.,safe
"Hi Leslie, your gym session is at 01:46 AM. See you soon!",safe
Your package has been shipped. Track it here: https://tracking.jackson.com/track?id=OnwWWW,safe
Your delivery has been shipped. Track it here: https://tracking.moore.com/track?id=ADmaun,safe
Your order is confirmed for 01:50 PM.,safe
Your invoice for order is ready. Total: $54.03.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Your Apple ID has been suspended. Please verify at https://verify-account-login.com,phishing
You have been chosen to receive a reward. Claim here: https://verify-account-login.com,phishing
"Hi Edward, your consultation is at 03:15 AM. See you soon!",safe
Your delivery is confirmed for 10:27 PM.,safe
